"","peak_id","f_h_ratio","pvalue","p_adj_BH"
"1643",6444,0.991672584965995,0.941099822646642,0.990509313951452
"1644",6445,0.979737327768945,0.740134023588855,0.939872159607995
"1645",6451,0.977011869185748,0.702592073694089,0.923927387645988
"1646",6468,0.976115325566368,0.678363900890232,0.920938176751884
"1647",6483,0.94527255341227,0.703237024922296,0.923927387645988
"1648",6484,0.935050402642034,0.44052461799487,0.882487742359328
"1649",6485,0.953707064701618,0.578226506111747,0.896727927192228
"1650",6488,0.936733918314112,0.455918676949376,0.882487742359328
"1651",6492,0.936559796206178,0.44999969053478,0.882487742359328
"1652",6494,0.952669479006141,0.454956375736937,0.882487742359328
"1653",6508,0.928417233975618,0.44613749355028,0.882487742359328
"1654",6516,0.92439458644634,0.360175793435493,0.882487742359328
"1655",6521,0.959370153559538,0.504707517048795,0.89417296087885
"1656",6524,0.923786400624376,0.54733587816359,0.89417296087885
"1657",6529,0.923706717632601,0.31565584792081,0.882487742359328
"1658",6536,0.967913095974537,0.614031824655944,0.906336055403393
"1659",6542,0.934713980898119,0.36815239291454,0.882487742359328
"1660",6550,0.932520058373679,0.36237624693651,0.882487742359328
"1661",6558,0.699609450344146,0.185105686778873,0.869361965186374
"1662",6560,0.718404190047022,0.2099240579645,0.872294512329286
"1663",6574,1.24112223756398,0.440250450987528,0.882487742359328
"1664",6593,1.3076027822905,0.294999491177201,0.882487742359328
"1665",6594,1.24949375899531,0.396906182874614,0.882487742359328
"1666",6602,0.97966356009734,0.783158684578061,0.951947901600712
"1667",6614,0.943029814441366,0.503894818451518,0.89417296087885
"1668",6624,0.947674785489903,0.422321534404836,0.882487742359328
"1669",6627,0.905311886800842,0.348877021782117,0.882487742359328
"1670",6629,1.24519374223447,0.404962198328946,0.882487742359328
"1671",6630,0.920581060249442,0.358428693065079,0.882487742359328
"1672",6642,0.948398787506626,0.425680546044162,0.882487742359328
"1673",6645,1.04364897522743,0.642168376348738,0.912803654841101
"1674",6646,1.17931312914041,0.0484123102446387,0.716061818288615
"1675",6647,1.05575600880896,0.55948644841502,0.89501175298376
"1676",6650,0.699465843702821,0.167877689862331,0.863187115782878
"1677",6652,0.683372831194388,0.152659756174889,0.863187115782878
"1678",6655,0.922025076086967,0.430077877661872,0.882487742359328
"1679",6656,0.95004560127752,0.478232949852543,0.888655968132355
"1680",6657,0.744920449484231,0.218899925057014,0.882487742359328
"1681",6662,1.16695807760445,0.147225946392221,0.863187115782878
"1682",6666,1.27619495859834,0.0340135957237378,0.674294119553004
"1683",6670,1.08000713445034,0.497248104349112,0.893815179750811
"1684",6685,1.17650619646381,0.130016003447821,0.863187115782878
"1685",6687,1.17638744803222,0.243730131469386,0.882487742359328
"1686",6692,1.20636905652398,0.0689291949209046,0.736986430325333
"1687",6693,1.21725748845798,0.0806835473658911,0.797917818423733
"1688",6694,1.2484884128916,0.0389339715881725,0.71026148169103
"1689",6696,1.14613127682855,0.176307527416937,0.867229958158178
"1690",6697,1.20143151709493,0.0989241849476002,0.829272970558627
"1691",6700,1.16302021752362,0.177758104634713,0.869361965186374
"1692",6705,1.03247582714079,0.828839502177593,0.960187501107492
"1693",6715,1.18855605946374,0.0461437221945078,0.716061818288615
"1694",6716,1.2590177981061,0.0478522071647302,0.716061818288615
"1695",6718,0.937849436281927,0.522066225664921,0.89417296087885
"1696",6720,0.972134770221213,0.803949027298692,0.959733305142467
"1697",6722,1.27692171868917,0.0436660225861166,0.716061818288615
